bank_id,destination,section,item_label,exact_target,question_family_id,variation,task_architecture,representation,response_type,dok,bloom,mastery_goal,source_basis,summative_version
U3-35-EXIT-TICKET-A-002,Exit Ticket A,3.5,Question 2,I can extend graphing strategies to represent overlapping solution regions.,system_inequalities_graph,eta-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-EXIT-TICKET-A-003,Exit Ticket A,3.5,Question 3,I can formulate a system of inequalities that represents multiple constraints.,model_system_inequalities,eta-3,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-EXIT-TICKET-A-004,Exit Ticket A,3.5,Question 4,I can apply feasible-region reasoning to interpret possible solutions in context.,overlap_reasoning,eta-4,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-EXIT-TICKET-B-001,Exit Ticket B,3.5,Question 1,Analyze and compare linear relationships using multiple representations.,review_compare_linear,etb-1,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-EXIT-TICKET-B-002,Exit Ticket B,3.5,Question 2,Analyze and compare linear relationships using multiple representations.,review_compare_linear,etb-2,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-EXIT-TICKET-B-003,Exit Ticket B,3.5,Question 3,Analyze and compare linear relationships using multiple representations.,review_compare_linear,etb-3,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-EXIT-TICKET-B-004,Exit Ticket B,3.5,Question 4,Analyze and compare linear relationships using multiple representations.,review_compare_linear,etb-4,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-EXIT-TICKET-C-001,Exit Ticket C,3.5,Question 1,Interpret functions as rules that connect inputs and outputs without relying on formal domain and range language.,mastery_function_rule,etc-1,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Context,constructed_response,2,Apply,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-EXIT-TICKET-C-002,Exit Ticket C,3.5,Question 2,Interpret functions as rules that connect inputs and outputs without relying on formal domain and range language.,mastery_function_rule,etc-2,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Context,constructed_response,2,Apply,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-EXIT-TICKET-C-003,Exit Ticket C,3.5,Question 3,Interpret functions as rules that connect inputs and outputs without relying on formal domain and range language.,mastery_function_rule,etc-3,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Context,constructed_response,2,Analyze,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,
U3-35-EXIT-TICKET-C-004,Exit Ticket C,3.5,Question 4,Interpret functions as rules that connect inputs and outputs without relying on formal domain and range language.,mastery_function_rule,etc-4,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Context,constructed_response,2,Analyze,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,
U3-SUM-SECURE-SUMMATIVE-V1-001,Secure Summative V1,,Question 1,"Connect tables, graphs, equations, and contexts that represent the same relationship and use evidence to determine whether representations agree.",mg1_table,v1-mg1_table,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Analyze,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,V1
U3-SUM-SECURE-SUMMATIVE-V1-002,Secure Summative V1,,Question 2,"Interpret functions through inputs, outputs, rules, and family features, and distinguish common function families using representation evidence.",mg2_rule,v1-mg2_rule,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,2,Apply,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,V1
U3-SUM-SECURE-SUMMATIVE-V1-003,Secure Summative V1,,Question 3,"Interpret and rewrite algebraic expressions by using structure, grouping, properties, substitution, and equivalent forms.",mg3_rewrite,v1-mg3_rewrite,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,V1
U3-SUM-SECURE-SUMMATIVE-V1-004,Secure Summative V1,,Question 4,"Write, solve, and interpret equations that model situations and judge whether solutions are reasonable in context.",mg4_model,v1-mg4_model,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Apply,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,V1
U3-SUM-SECURE-SUMMATIVE-V1-005,Secure Summative V1,,Question 5,"Connect tables, graphs, equations, and contexts that represent the same relationship and use evidence to determine whether representations agree.",mg1_graph,v1-mg1_graph,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,V1
U3-SUM-SECURE-SUMMATIVE-V1-006,Secure Summative V1,,Question 6,"Interpret functions through inputs, outputs, rules, and family features, and distinguish common function families using representation evidence.",mg2_family,v1-mg2_family,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,2,Analyze,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,V1
U3-SUM-SECURE-SUMMATIVE-V1-007,Secure Summative V1,,Question 7,"Interpret and rewrite algebraic expressions by using structure, grouping, properties, substitution, and equivalent forms.",mg3_equiv,v1-mg3_equiv,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,3,Analyze,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,V1
U3-SUM-SECURE-SUMMATIVE-V1-008,Secure Summative V1,,Question 8,"Write, solve, and interpret equations that model situations and judge whether solutions are reasonable in context.",mg4_solve,v1-mg4_solve,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,3,Apply,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,V1
U3-SUM-SECURE-SUMMATIVE-V2-001,Secure Summative V2,,Question 1,"Interpret and rewrite algebraic expressions by using structure, grouping, properties, substitution, and equivalent forms.",mg3_rewrite,v2-mg3_rewrite,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Analyze,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,V2
U3-SUM-SECURE-SUMMATIVE-V2-002,Secure Summative V2,,Question 2,"Connect tables, graphs, equations, and contexts that represent the same relationship and use evidence to determine whether representations agree.",mg1_graph,v2-mg1_graph,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,V2
U3-SUM-SECURE-SUMMATIVE-V2-003,Secure Summative V2,,Question 3,"Write, solve, and interpret equations that model situations and judge whether solutions are reasonable in context.",mg4_model,v2-mg4_model,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Apply,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,V2
U3-SUM-SECURE-SUMMATIVE-V2-004,Secure Summative V2,,Question 4,"Interpret functions through inputs, outputs, rules, and family features, and distinguish common function families using representation evidence.",mg2_family,v2-mg2_family,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,2,Apply,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,V2
U3-SUM-SECURE-SUMMATIVE-V2-005,Secure Summative V2,,Question 5,"Connect tables, graphs, equations, and contexts that represent the same relationship and use evidence to determine whether representations agree.",mg1_table,v2-mg1_table,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,V2
U3-SUM-SECURE-SUMMATIVE-V2-006,Secure Summative V2,,Question 6,"Write, solve, and interpret equations that model situations and judge whether solutions are reasonable in context.",mg4_solve,v2-mg4_solve,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Analyze,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,V2
U3-SUM-SECURE-SUMMATIVE-V2-007,Secure Summative V2,,Question 7,"Interpret functions through inputs, outputs, rules, and family features, and distinguish common function families using representation evidence.",mg2_rule,v2-mg2_rule,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,3,Analyze,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,V2
U3-SUM-SECURE-SUMMATIVE-V2-008,Secure Summative V2,,Question 8,"Interpret and rewrite algebraic expressions by using structure, grouping, properties, substitution, and equivalent forms.",mg3_equiv,v2-mg3_equiv,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,3,Apply,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,V2
U3-SUM-SECURE-SUMMATIVE-V3-001,Secure Summative V3,,Question 1,"Interpret functions through inputs, outputs, rules, and family features, and distinguish common function families using representation evidence.",mg2_family,v3-mg2_family,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,2,Analyze,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,V3
U3-SUM-SECURE-SUMMATIVE-V3-002,Secure Summative V3,,Question 2,"Write, solve, and interpret equations that model situations and judge whether solutions are reasonable in context.",mg4_solve,v3-mg4_solve,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,V3
U3-SUM-SECURE-SUMMATIVE-V3-003,Secure Summative V3,,Question 3,"Connect tables, graphs, equations, and contexts that represent the same relationship and use evidence to determine whether representations agree.",mg1_table,v3-mg1_table,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,V3
U3-SUM-SECURE-SUMMATIVE-V3-004,Secure Summative V3,,Question 4,"Interpret and rewrite algebraic expressions by using structure, grouping, properties, substitution, and equivalent forms.",mg3_equiv,v3-mg3_equiv,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,V3
U3-SUM-SECURE-SUMMATIVE-V3-005,Secure Summative V3,,Question 5,"Write, solve, and interpret equations that model situations and judge whether solutions are reasonable in context.",mg4_model,v3-mg4_model,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Apply,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,V3
U3-SUM-SECURE-SUMMATIVE-V3-006,Secure Summative V3,,Question 6,"Interpret and rewrite algebraic expressions by using structure, grouping, properties, substitution, and equivalent forms.",mg3_rewrite,v3-mg3_rewrite,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Analyze,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,V3
U3-SUM-SECURE-SUMMATIVE-V3-007,Secure Summative V3,,Question 7,"Connect tables, graphs, equations, and contexts that represent the same relationship and use evidence to determine whether representations agree.",mg1_graph,v3-mg1_graph,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,3,Analyze,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,V3
U3-SUM-SECURE-SUMMATIVE-V3-008,Secure Summative V3,,Question 8,"Interpret functions through inputs, outputs, rules, and family features, and distinguish common function families using representation evidence.",mg2_rule,v3-mg2_rule,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,3,Apply,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,V3
U3-SUM-SECURE-SUMMATIVE-V4-001,Secure Summative V4,,Question 1,"Write, solve, and interpret equations that model situations and judge whether solutions are reasonable in context.",mg4_model,v4-mg4_model,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Analyze,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,V4
U3-SUM-SECURE-SUMMATIVE-V4-002,Secure Summative V4,,Question 2,"Interpret functions through inputs, outputs, rules, and family features, and distinguish common function families using representation evidence.",mg2_rule,v4-mg2_rule,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,2,Apply,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,V4
U3-SUM-SECURE-SUMMATIVE-V4-003,Secure Summative V4,,Question 3,"Interpret and rewrite algebraic expressions by using structure, grouping, properties, substitution, and equivalent forms.",mg3_equiv,v4-mg3_equiv,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,2,Apply,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,V4
U3-SUM-SECURE-SUMMATIVE-V4-004,Secure Summative V4,,Question 4,"Connect tables, graphs, equations, and contexts that represent the same relationship and use evidence to determine whether representations agree.",mg1_graph,v4-mg1_graph,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph,constructed_response,2,Apply,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,V4
U3-SUM-SECURE-SUMMATIVE-V4-005,Secure Summative V4,,Question 5,"Interpret and rewrite algebraic expressions by using structure, grouping, properties, substitution, and equivalent forms.",mg3_rewrite,v4-mg3_rewrite,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,V4
U3-SUM-SECURE-SUMMATIVE-V4-006,Secure Summative V4,,Question 6,"Connect tables, graphs, equations, and contexts that represent the same relationship and use evidence to determine whether representations agree.",mg1_table,v4-mg1_table,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Analyze,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,V4
U3-SUM-SECURE-SUMMATIVE-V4-007,Secure Summative V4,,Question 7,"Write, solve, and interpret equations that model situations and judge whether solutions are reasonable in context.",mg4_solve,v4-mg4_solve,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,3,Analyze,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,V4
U3-SUM-SECURE-SUMMATIVE-V4-008,Secure Summative V4,,Question 8,"Interpret functions through inputs, outputs, rules, and family features, and distinguish common function families using representation evidence.",mg2_family,v4-mg2_family,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,3,Apply,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,V4
U3-SUM-SECURE-SUMMATIVE-V5-001,Secure Summative V5,,Question 1,"Connect tables, graphs, equations, and contexts that represent the same relationship and use evidence to determine whether representations agree.",mg1_construct_context,v5-mg1_construct_context,REPTRANS-MULTIPLE-SIMULTANEOUS-01,Table + Context,constructed_response,3,Analyze,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,V5
U3-SUM-SECURE-SUMMATIVE-V5-002,Secure Summative V5,,Question 2,"Interpret functions through inputs, outputs, rules, and family features, and distinguish common function families using representation evidence.",mg2_mapping,v5-mg2_mapping,PROC-DIRECT-EXECUTE-01,Ordered pairs,constructed_response,2,Analyze,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,V5
U3-SUM-SECURE-SUMMATIVE-V5-003,Secure Summative V5,,Question 3,"Interpret and rewrite algebraic expressions by using structure, grouping, properties, substitution, and equivalent forms.",mg3_error,v5-mg3_error,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Analyze,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,V5
U3-SUM-SECURE-SUMMATIVE-V5-004,Secure Summative V5,,Question 4,"Write, solve, and interpret equations that model situations and judge whether solutions are reasonable in context.",mg4_reasonable,v5-mg4_reasonable,PROC-MULTISTEP-CHAIN-01,Context,constructed_response,2,Analyze,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,V5
U3-SUM-SECURE-SUMMATIVE-V5-005,Secure Summative V5,,Question 5,"Connect tables, graphs, equations, and contexts that represent the same relationship and use evidence to determine whether representations agree.",mg1_disagree,v5-mg1_disagree,PROC-DIRECT-EXECUTE-01,Table + Equation,constructed_response,3,Analyze,U3-MG01,Unit 3 Assessment Plan; Framework section enrichment,V5
U3-SUM-SECURE-SUMMATIVE-V5-006,Secure Summative V5,,Question 6,"Interpret functions through inputs, outputs, rules, and family features, and distinguish common function families using representation evidence.",mg2_family_compare,v5-mg2_family_compare,MODEL-SELECT-BEST-FIT-01,Table,constructed_response,2,Analyze,U3-MG02,Unit 3 Assessment Plan; Framework section enrichment,V5
U3-SUM-SECURE-SUMMATIVE-V5-007,Secure Summative V5,,Question 7,"Interpret and rewrite algebraic expressions by using structure, grouping, properties, substitution, and equivalent forms.",mg3_reverse,v5-mg3_reverse,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,2,Analyze,U3-MG03,Unit 3 Assessment Plan; Framework section enrichment,V5
U3-SUM-SECURE-SUMMATIVE-V5-008,Secure Summative V5,,Question 8,"Write, solve, and interpret equations that model situations and judge whether solutions are reasonable in context.",mg4_build,v5-mg4_build,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,3,Analyze,U3-MG04,Unit 3 Assessment Plan; Framework section enrichment,V5
